id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
9073,168.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.370946044,0.364725785,29.37060684,3385.36422
9074,84.0,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.467905283,0.434276914,34.33876109,5807.00693
9075,585.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.465538066,0.466670798,38.13019216,5225.16307
9076,142.0,12.5,0.25,0.25,0.38,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.462996546,0.428118259,33.97729329,5862.80545
9077,258.0,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.546259537,0.449239458,36.95787336,7570.48492
9078,52.0,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.494584864,0.437062839,34.18362679,5971.39402
9079,343.0,12.5,0.25,0.25,0.75,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.601357636,0.498972519,41.94865711,7861.46538
9080,220.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.482854142,0.423988312,34.52656124,5529.06614
9081,582.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.490835819,0.415971082,33.28905228,5729.71505
9082,144.0,12.5,0.25,0.25,0.38,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.46082121,0.404480207,31.13021301,5347.51393
9083,461.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.527189908,0.471665153,39.09688443,6903.87339
9084,14.0,37.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.288159094,0.389204379,30.5797224,2625.26916
9085,97.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.394441163,0.391582692,30.66522059,4051.55129
9086,334.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.424394344,0.430330293,31.44841986,4433.53697
9087,548.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.474009658,0.413380913,34.33849206,6292.96076
9088,321.0,12.5,0.25,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.596551315,0.490020262,41.78212739,7517.44077
9089,215.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.467569149,0.426240102,33.221987,5876.96001
9090,659.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.509158377,0.455238354,36.92483932,6058.64876
9091,124.0,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.496618271,0.447597174,35.89130977,6024.94599
9092,616.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.497503209,0.438612787,32.5102476,5773.00842
9093,534.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.513772901,0.459464772,36.43078186,5393.56434
9094,754.0,25.0,0.5,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.425010896,0.438514042,31.67018669,4802.6043
9095,667.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.524635459,0.463152392,36.14878201,6276.41054
9096,175.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.489635345,0.445134287,35.78113923,4867.94772
9097,68.0,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.582848693,0.48363057,40.81318096,7071.61532
9098,323.0,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.520637077,0.433668483,35.88512085,6443.2569
9099,697.0,25.0,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.463097152,0.431142084,34.66515546,5192.88315
9100,329.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.58249065,0.488638858,40.81318096,7071.61532
9101,599.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.532227877,0.457945593,36.01862394,6869.7776
9102,636.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.521906846,0.453994528,37.20361319,6595.90158
9103,81.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.476202171,0.437922725,33.30696962,5831.7066
9104,159.0,12.5,0.25,0.25,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.547743879,0.460796109,37.30376378,6260.47363
9105,408.0,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.404617089,0.404796043,32.81196654,4282.70063
9106,593.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.437609121,0.41985155,32.29905902,4808.60902
9107,676.0,25.0,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.505619046,0.450786211,35.51371293,6249.47082
9108,658.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.567958657,0.488615886,40.37019338,7560.20565
9109,260.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.488047919,0.435764199,34.94019505,5399.86113
9110,537.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.408797854,0.400102144,30.59699446,4684.89321
9111,446.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.54054056,0.475425424,39.15823782,6503.27204
9112,732.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.496598201,0.449871489,35.72483444,5722.57676
9113,251.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.592156153,0.486889324,41.97181605,7554.4683
9114,331.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.480707687,0.438231396,34.87061011,5504.75083
9115,316.0,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.582604099,0.488047919,40.16166766,7085.06308
9116,708.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.509782413,0.455453173,36.03604274,6361.48951
9117,240.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.490242145,0.447536765,35.16668937,5876.96001
9118,11.0,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.288159094,0.354413049,27.91944764,2688.02883
9119,156.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.429580755,0.470719039,33.29902167,4966.77945
9120,248.0,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.564904359,0.460795368,37.62977375,6540.10545
9121,581.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.496019026,0.445284233,35.55511529,5602.02293
9122,559.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.524563481,0.442111609,37.96686445,6801.32393
9123,114.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.536209474,0.380185034,28.79344014,6677.62443
9124,757.0,25.0,0.5,0.38,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.502979625,0.457945593,36.6742427,6190.66597
9125,739.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.542170237,0.516063505,43.95536146,8174.46338
9126,697.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.483872542,0.445308404,34.0390339,5647.71226
9127,199.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.473142233,0.470719472,34.76957798,5388.50369
9128,672.0,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.466109593,0.428388312,33.29902167,5403.69852
9129,177.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.567975637,0.471713424,38.70569591,6799.72918
9130,429.0,12.5,0.25,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.589622441,0.44959908,41.35738644,7163.9441
9131,581.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.354086468,0.388167887,28.94869929,3494.94296
9132,333.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.408487848,0.389204379,31.66559817,4010.55215
9133,141.0,12.5,0.25,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.454937519,0.425220363,33.48611213,5830.48855
9134,271.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.559215109,0.472468254,38.62163873,6822.97163
9135,258.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.498952193,0.426437069,36.49496278,5934.01088
9136,284.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.596036127,0.493257523,40.86547798,7575.80124
9137,41.0,25.0,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.422547698,0.414272565,33.84753901,4166.29973
9138,467.0,25.0,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.467905283,0.431072001,34.0390339,5221.35741
9139,494.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.47771355,0.422051395,35.20741312,5739.92493
9140,256.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.526501878,0.465680233,37.78237359,6318.70872
9141,274.0,12.5,0.25,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.468921469,0.405558182,32.81196654,5636.30874
9142,184.0,12.5,0.25,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.520637077,0.436345708,35.14089874,6190.66597
9143,320.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.543966758,0.463759475,37.62977375,6731.71221
9144,584.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.595948108,0.491414051,41.91637397,7626.61733
9145,604.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.468921469,0.419215723,34.78799327,5322.84043
9146,688.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.617635584,0.524860365,43.84410679,8671.71681
9147,68.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.425010896,0.405525072,31.44274436,4684.89321
9148,305.0,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.54613583,0.453001484,38.37855771,7236.09025
9149,517.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.496598201,0.447536765,35.89837298,5747.56017
9150,624.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.645640994,0.508018854,43.17615175,8007.20621
9151,365.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.521906846,0.462760521,35.17991165,6235.45278
9152,551.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.480386371,0.436376172,34.95207208,5199.79211
9153,20.0,37.5,0.75,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.340063353,0.383219703,28.80786754,3662.18313
9154,646.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.576561833,0.485989695,40.84238532,7048.87072
9155,392.0,12.5,0.25,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.429092481,0.392302807,31.43977899,4641.00151
9156,61.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.283055065,0.388821721,31.92881551,2452.68075
9157,537.0,25.0,0.5,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.523845567,0.465157167,37.67361372,6325.26613
9158,728.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.466109593,0.4228466,33.23980604,5700.24324
9159,495.0,25.0,0.5,0.25,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.454937519,0.417915449,33.221987,5462.13394
9160,609.0,25.0,0.5,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.463537294,0.429710486,33.53267475,5454.63385
9161,280.0,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.594836828,0.492641907,41.78212739,7293.53617
9162,233.0,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.481204499,0.445134287,35.38461174,5330.36931
9163,622.0,25.0,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.494906594,0.447095519,35.6026819,5569.13925
9164,283.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.583378727,0.486931048,40.22738685,7136.98445
9165,209.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.627442488,0.519045161,44.59849195,8263.28974
9166,692.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.473458531,0.43491928,34.8499528,5399.86113
9167,755.0,25.0,0.5,0.38,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.442869304,0.438875462,31.27459053,4802.6043
9168,687.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.543966758,0.476588872,38.54027918,6862.90839
9169,632.0,25.0,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.488485703,0.410575532,33.31223192,5830.48855
9170,590.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.58704878,0.497978979,41.54582317,7270.31832
9171,151.0,12.5,0.25,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.498696418,0.448946243,36.84586824,6109.85047
9172,314.0,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.43687052,0.417486081,32.26534639,4587.38557
9173,165.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.56581933,0.471161461,38.65527495,6598.85404
9174,692.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.340822336,0.376880162,28.13589892,2988.05944
9175,469.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.392540298,0.391441876,30.5797224,3900.34404
9176,351.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.587319779,0.490020262,41.66192928,7235.77564
9177,559.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.429000524,0.402105764,31.44274436,4924.35736
9178,177.0,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.532728714,0.444139023,36.2542016,6628.76363
9179,575.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.410652063,0.408038131,31.67018669,4418.44126
9180,613.0,25.0,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.509158377,0.450498441,36.88084855,6254.65511
9181,663.0,25.0,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.573204799,0.469892556,39.8226933,7293.53617
9182,437.0,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.531583632,0.464066853,38.34178123,6188.47714
9183,567.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.392583006,0.391617371,30.80685608,4282.70063
9184,523.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.401490054,0.409862936,31.10161493,4576.10071
9185,129.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.514086408,0.45981941,36.31159312,6500.09778
9186,676.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.542170237,0.476308423,37.33160636,6564.9583
9187,90.0,12.5,0.25,0.25,0.25,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.44371199,0.426371416,33.4416065,5192.88315
9188,574.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.566719686,0.473088807,45.80306982,6992.82314
9189,735.0,25.0,0.5,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.432911682,0.424902006,33.28905228,4952.9856
9190,45.0,25.0,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.518626455,0.437265704,35.18441169,6325.26613
9191,252.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.612209289,0.502786993,42.03173143,7933.30235
9192,322.0,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.579981861,0.484698098,40.35118636,7479.93417
9193,667.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.384633032,0.400102144,30.74970088,4200.97375
9194,691.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.561296524,0.470176914,39.46947609,7107.60976
9195,516.0,25.0,0.5,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.436893878,0.424311942,33.99420814,4340.82151
9196,241.0,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.533393093,0.434276914,36.01355721,6621.25081
9197,517.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.506346175,0.459101737,33.12546719,5911.49359
9198,522.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,3.77,0.06,0.429580755,0.401067837,31.09005649,4945.79443
9199,765.0,25.0,0.5,0.38,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.411591443,0.40878935,31.36831014,4813.45285
9200,183.0,12.5,0.25,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.582482579,0.486889324,40.03902035,7897.9319
9201,689.0,25.0,0.5,0.38,0.38,0.38,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.509989204,0.458966196,36.6742427,6451.10052
9202,689.0,25.0,0.5,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.576632377,0.485912698,40.03764422,7172.43501
9203,487.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.505120461,0.450786211,36.35683231,6125.69538
9204,652.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.392583006,0.391582692,30.057704,4057.55521
9205,613.0,25.0,0.5,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.502106031,0.431072001,35.92331365,6155.89609
9206,673.0,25.0,0.5,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.437609121,0.416280584,32.81579359,4684.89321
9207,50.0,37.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.36099568,0.388819023,29.77562706,3822.98167
9208,27.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.323727288,0.376880162,28.46200492,3139.43255
9209,726.0,25.0,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.482854142,0.445284233,35.78115469,5569.13925
9210,73.0,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.506346175,0.453649741,36.81018683,6109.85047
9211,572.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.363981224,0.392787396,29.90851804,4228.81888
9212,217.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.391598449,0.400102144,30.39027791,4062.73953
9213,302.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.474142725,0.410849197,34.83881461,5902.33288
9214,586.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.545094508,0.477438541,38.3054111,6019.26248
9215,572.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.3,3.77,0.06,0.340822336,0.37863215,28.88711983,3784.11935
9216,494.0,25.0,0.5,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.571708025,0.486931048,40.55501923,7184.01384
9217,152.0,12.5,0.25,0.25,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.520587192,0.460796109,36.84586824,6188.47714
9218,414.0,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.586760249,0.488176027,40.81318096,7357.3589
9219,233.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.540978199,0.437354261,36.98857322,6397.35569
9220,462.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.427977027,0.411590845,32.9240208,4705.62653
9221,249.0,12.5,0.25,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.527742687,0.45968428,38.52587501,7122.49056
9222,176.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.595065655,0.491414051,40.54647951,7897.9319
9223,597.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.5138891,0.455880077,36.68258785,6754.44894
9224,278.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.573204799,0.481173502,40.37019338,7230.1325
9225,457.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.350992769,0.381851426,29.63179631,3895.62684
9226,439.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.529511192,0.465680233,37.54210856,6019.26248
9227,655.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.603544257,0.494588902,41.54582317,7536.09687
9228,521.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.488485703,0.44252903,35.09473308,5535.05665
9229,579.0,25.0,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.320564713,0.373748945,28.80786754,3269.27176
9230,489.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.58337988,0.488568502,40.18721608,7660.88604
9231,249.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.483872542,0.440675594,34.02922281,5596.22636
9232,112.0,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.597060641,0.491124144,40.18721608,7771.01027
9233,389.0,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.586602539,0.488638858,40.33593654,7417.81497
9234,163.0,12.5,0.25,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.523070143,0.455614374,36.83081961,6019.26248
9235,192.0,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.607679197,0.50404651,42.48753914,7765.25632
9236,361.0,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.568853507,0.46618285,40.17143065,6376.66256
9237,569.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.429210588,0.408038131,31.90931611,4546.78674
9238,311.0,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.619453149,0.504526655,45.47838117,8002.9971
9239,575.0,25.0,0.5,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.489723491,0.442111609,35.97225667,5696.02606
